Date,Open,High,Low,Close,Adj Close,Volume
2010-07-01,16.135000,19.045000,15.500000,18.370001,17.625771,856609400
2010-08-01,18.930000,19.325001,16.365000,16.670000,15.994647,777646000
2010-09-01,17.125000,20.254999,17.105000,19.684999,18.887493,622173200
2010-10-01,19.969999,21.629999,19.355000,21.174999,20.377897,603403800
2010-11-01,21.395000,22.780001,20.825001,21.090000,20.296104,653748400
2010-12-01,21.725000,24.165001,21.715000,24.025000,23.120621,386297600
2011-01-01,24.355000,25.740000,24.135000,25.065001,24.126503,447558800
2011-02-01,25.385000,27.445000,25.355000,26.805000,25.801340,460069000
2011-03-01,26.965000,27.014999,23.670000,26.635000,25.637711,731068000
2011-04-01,26.980000,28.219999,25.389999,28.165001,27.177307,436524800
2011-05-01,28.434999,28.469999,26.075001,27.495001,26.530807,506192800
2011-06-01,27.320000,27.355000,24.040001,26.445000,25.517622,628556200
2011-07-01,26.445000,27.940001,24.940001,25.330000,24.461893,522671000
2011-08-01,25.924999,25.965000,18.230000,22.084999,21.328110,1404982200
2011-09-01,22.165001,22.555000,18.395000,18.985001,18.334351,1044068200
2011-10-01,18.754999,24.639999,17.084999,23.125000,22.375570,910102000
2011-11-01,21.895000,24.055000,19.760000,22.764999,22.027227,738331000
2011-12-01,22.719999,23.660000,21.225000,23.195000,22.443298,500390800
2012-01-01,23.985001,26.129999,23.495001,25.275000,24.460649,375624200
2012-02-01,25.695000,27.995001,25.625000,27.410000,26.526859,305058800
2012-03-01,27.635000,29.635000,26.450001,29.180000,28.239826,318334400
2012-04-01,29.125000,29.780001,27.120001,28.709999,27.850441,302920600
2012-05-01,28.715000,29.469999,24.605000,25.445000,24.683191,354142000
2012-06-01,24.520000,27.405001,23.655001,27.264999,26.448708,359667600
2012-07-01,27.415001,28.510000,25.865000,27.955000,27.146990,327262000
2012-08-01,28.240000,30.040001,26.985001,29.245001,28.399704,220027200
2012-09-01,29.170000,32.134998,28.780001,30.610001,29.725248,229497400
2012-10-01,30.855000,31.969999,29.049999,29.340000,28.545635,274629000
2012-11-01,29.580000,30.445000,26.690001,29.615000,28.813189,315324200
2012-12-01,29.985001,31.129999,28.934999,30.174999,29.358028,338997400
2013-01-01,31.260000,33.785000,31.100000,33.275002,32.434303,232779800
2013-02-01,33.639999,34.805000,32.740002,33.994999,33.136112,308374200
2013-03-01,33.775002,36.650002,33.470001,36.490002,35.568069,279454800
2013-04-01,36.525002,37.970001,35.055000,37.900002,36.959038,302612400
2013-05-01,37.730000,42.424999,37.130001,39.625000,38.641201,230765800
2013-06-01,39.814999,40.790001,36.224998,38.365002,37.412491,350637000
2013-07-01,38.799999,43.000000,37.950001,42.360001,41.337460,257711800
2013-08-01,43.049999,43.535000,39.529999,39.785000,38.824615,232334800
2013-09-01,40.564999,44.770000,39.830002,42.320000,41.298428,227792200
2013-10-01,42.334999,47.080002,40.505001,46.160000,45.135681,308229200
2013-11-01,46.290001,49.264999,45.599998,48.825001,47.741550,239077200
2013-12-01,48.915001,51.279999,46.775002,51.279999,50.142075,237242000
2014-01-01,50.880001,51.355000,46.919998,47.570000,46.601433,282036600
2014-02-01,47.465000,52.380001,45.180000,51.880001,50.823681,325975800
2014-03-01,51.000000,53.384998,50.485001,52.654999,51.582905,270086400
2014-04-01,52.994999,54.174999,49.419998,53.305000,52.249638,191791000
2014-05-01,53.220001,55.744999,51.950001,55.654999,54.553104,183593600
2014-06-01,55.834999,58.410000,55.270000,57.889999,56.743851,119601400
2014-07-01,58.174999,59.790001,56.174999,56.224998,55.199406,152357600
2014-08-01,55.915001,60.740002,54.724998,60.650002,59.543697,175115200
2014-09-01,60.830002,61.794998,58.285000,58.845001,57.771618,200964200
2014-10-01,58.669998,61.529999,50.020000,61.419998,60.352673,345813800
2014-11-01,61.584999,65.214996,60.459999,64.820000,63.693607,104585400
2014-12-01,64.275002,66.320000,58.970001,64.154999,63.040146,115632300
2015-01-01,64.639999,64.974998,59.735001,60.209999,59.386620,149109900
2015-02-01,60.555000,68.050003,59.224998,67.074997,66.157730,97520000
2015-03-01,67.114998,67.919998,63.044998,64.650002,63.765907,172179000
2015-04-01,64.614998,68.389999,63.445000,65.839996,65.060547,141520500
2015-05-01,66.419998,69.129997,64.720001,67.360001,66.562553,103043500
2015-06-01,67.900002,68.889999,64.129997,64.529999,63.766052,97094700
2015-07-01,65.699997,69.029999,63.380001,67.250000,66.529716,75498100
2015-08-01,67.230003,67.760002,50.000000,58.860001,58.229584,114396500
2015-09-01,56.090000,61.770000,52.950001,55.599998,55.004498,132053900
2015-10-01,55.889999,66.269997,54.169998,65.300003,64.600601,86481600
2015-11-01,65.540001,67.680000,61.689999,65.690002,64.986420,61848500
2015-12-01,66.139999,67.120003,60.160000,63.000000,62.325241,89036300
2016-01-01,60.810001,62.000000,49.389999,56.470001,56.040653,153890100
2016-02-01,55.810001,58.049999,49.310001,56.119999,55.693310,120930900
2016-03-01,57.090000,64.610001,56.750000,63.820000,63.334770,76830900
2016-04-01,63.049999,67.070000,62.230000,64.199997,63.856052,72440100
2016-05-01,64.529999,66.769997,61.860001,66.239998,65.885132,53385400
2016-06-01,65.750000,67.900002,59.700001,66.260002,65.905029,81037700
2016-07-01,66.239998,71.419998,64.779999,71.160004,70.872269,53295400
2016-08-01,71.190002,72.709999,69.470001,71.230003,70.941978,39465900
2016-09-01,71.220001,72.410004,67.839996,70.970001,70.683029,74766900
2016-10-01,70.610001,71.160004,67.580002,68.360001,68.143211,58531700
2016-11-01,68.629997,74.320000,65.720001,73.300003,73.067543,71843800
2016-12-01,73.570000,78.669998,72.529999,76.139999,75.898529,62039500
2017-01-01,77.129997,80.250000,76.349998,78.779999,78.624779,62483200
2017-02-01,79.199997,85.510002,78.230003,84.949997,84.782623,49443000
2017-03-01,84.949997,87.639999,81.919998,84.839996,84.672844,54121600
2017-04-01,84.879997,87.410004,82.480003,86.410004,86.331741,45421100
2017-05-01,86.779999,89.080002,84.320000,88.610001,88.529739,35471300
2017-06-01,88.970001,91.800003,88.099998,89.449997,89.368980,36644700
2017-07-01,90.220001,93.910004,88.339996,92.980003,92.980003,27174900
2017-08-01,93.470001,94.540001,89.110001,93.269997,93.269997,32082700
2017-08-31,92.660004,93.449997,92.589996,93.269997,93.269997,1389599
