Date,Open,High,Low,Close,Adj Close,Volume
2015-04-01,64.614998,68.389999,63.445000,65.839996,65.145454,77558300
2015-05-01,66.419998,69.129997,64.720001,67.360001,66.649437,61933700
2015-06-01,67.900002,68.889999,64.129997,64.449997,63.770130,97076600
2015-07-01,65.699997,69.029999,63.380001,67.250000,66.616432,75498100
2015-08-01,67.230003,67.760002,50.000000,58.860001,58.305462,114328200
2015-09-01,56.090000,61.770000,52.950001,55.650002,55.125710,131937900
2015-10-01,55.889999,66.269997,54.169998,65.300003,64.684799,86464100
2015-11-01,65.540001,67.680000,61.689999,65.690002,65.071121,61818100
2015-12-01,66.139999,67.120003,60.160000,63.000000,62.406464,88933200
2016-01-01,60.810001,62.000000,49.389999,56.470001,56.114082,153812000
2016-02-01,55.810001,58.049999,49.310001,56.119999,55.766281,120848100
2016-03-01,57.090000,64.610001,56.750000,63.820000,63.417747,76781700
2016-04-01,63.049999,67.070000,62.230000,64.199997,63.795349,72407900
2016-05-01,64.529999,66.769997,61.860001,66.239998,65.822502,53360000
2016-06-01,65.750000,67.900002,59.700001,66.260002,65.842384,81029000
2016-07-01,66.239998,71.419998,64.779999,71.160004,70.804901,53229700
2016-08-01,71.190002,72.709999,69.470001,71.230003,70.874535,39438200
2016-09-01,71.220001,72.410004,67.839996,70.970001,70.615837,74734900
2016-10-01,70.610001,71.160004,67.580002,68.360001,68.078873,58499300
2016-11-01,68.629997,74.320000,65.720001,73.300003,72.998558,71188100
2016-12-01,73.570000,78.669998,72.529999,76.139999,75.826866,61847800
2017-01-01,77.129997,80.250000,76.349998,78.779999,78.550461,62442500
2017-02-01,79.199997,85.510002,78.230003,84.949997,84.702484,49395100
2017-03-01,84.949997,87.639999,81.919998,84.839996,84.592804,54116600
2017-04-01,84.879997,87.410004,82.480003,86.410004,86.250137,45421100
2017-05-01,86.779999,89.080002,84.320000,88.610001,88.446053,35471300
2017-06-01,88.970001,91.800003,88.099998,89.449997,89.284500,36644700
2017-07-01,90.220001,93.910004,88.339996,92.980003,92.892113,27174900
2017-08-01,93.470001,94.540001,89.110001,93.269997,93.181831,32093500
2017-09-01,93.570000,96.190002,91.300003,96.080002,95.989182,21940500
2017-09-28,95.599998,96.129997,95.535004,96.080002,96.080002,678623
